phi,theta
2.8342E-06,0.38575
2.8342E-06,0.38611
2.8342E-06,0.38647
2.8343E-06,0.38683
2.8343E-06,0.38718
2.8343E-06,0.38754
2.8343E-06,0.3879
2.8343E-06,0.38826
2.8343E-06,0.38862
2.8344E-06,0.38897
2.8344E-06,0.38933
2.8344E-06,0.38969
2.8344E-06,0.39005
2.8344E-06,0.39041
2.8345E-06,0.39077
2.8345E-06,0.39112
2.8345E-06,0.39148
2.8345E-06,0.39184
2.8345E-06,0.3922
2.8345E-06,0.39256
2.8346E-06,0.39291
2.8346E-06,0.39327
2.8346E-06,0.39363
2.8346E-06,0.39399
2.8346E-06,0.39435
2.8346E-06,0.3947
2.8347E-06,0.39506
2.8347E-06,0.39542
2.8347E-06,0.39578
2.8347E-06,0.39614
2.8347E-06,0.39649
2.8347E-06,0.39685
2.8348E-06,0.39721
2.8348E-06,0.39757
2.8348E-06,0.39793
2.8348E-06,0.39829
2.8348E-06,0.39864
2.8348E-06,0.399
2.8349E-06,0.39936
2.8349E-06,0.39972
2.8349E-06,0.40008
2.8349E-06,0.40043
2.8349E-06,0.40079
2.835E-06,0.40115
2.835E-06,0.40151
2.835E-06,0.40187
2.835E-06,0.40223
2.835E-06,0.40258
2.835E-06,0.40294
2.8351E-06,0.4033
2.8351E-06,0.40366
2.8351E-06,0.40402
2.8351E-06,0.40437
2.8351E-06,0.40473
2.8351E-06,0.40509
2.8352E-06,0.40545
2.8352E-06,0.40581
2.8352E-06,0.40617
2.8352E-06,0.40652
2.8352E-06,0.40688
2.8352E-06,0.40724
2.8353E-06,0.4076
2.8353E-06,0.40796
2.8353E-06,0.40831
2.8353E-06,0.40867
2.8353E-06,0.40903
2.8353E-06,0.40939
2.8354E-06,0.40975
2.8354E-06,0.41011
2.8354E-06,0.41046
2.8354E-06,0.41082
2.8354E-06,0.41118
2.8355E-06,0.41154
2.8355E-06,0.4119
2.8355E-06,0.41225
2.8355E-06,0.41261
2.8355E-06,0.41297
2.8355E-06,0.41333
2.8356E-06,0.41369
2.8356E-06,0.41405
2.8356E-06,0.4144
2.8356E-06,0.41476
2.8356E-06,0.41512
2.8356E-06,0.41548
2.8357E-06,0.41584
2.8357E-06,0.4162
2.8357E-06,0.41655
2.8357E-06,0.41691
2.8357E-06,0.41727
2.8357E-06,0.41763
2.8358E-06,0.41799
2.8358E-06,0.41834
2.8358E-06,0.4187
2.8358E-06,0.41906
2.8358E-06,0.41942
2.8358E-06,0.41978
2.8359E-06,0.42014
2.8359E-06,0.42049
2.8359E-06,0.42085
2.8359E-06,0.42121
2.8359E-06,0.42157
2.836E-06,0.42193
2.836E-06,0.42229
2.836E-06,0.42264
2.836E-06,0.423
2.836E-06,0.42336
2.836E-06,0.42372
2.8361E-06,0.42408
2.8361E-06,0.42444
2.8361E-06,0.42479
2.8361E-06,0.42515
2.8361E-06,0.42551
2.8361E-06,0.42587
2.8362E-06,0.42623
2.8362E-06,0.42659
2.8362E-06,0.42694
2.8362E-06,0.4273
2.8362E-06,0.42766
2.8362E-06,0.42802
2.8363E-06,0.42838
2.8363E-06,0.42874
2.8363E-06,0.42909
2.8363E-06,0.42945
2.8363E-06,0.42981
2.8364E-06,0.43017
2.8364E-06,0.43053
2.8364E-06,0.43089
2.8364E-06,0.43124
2.8364E-06,0.4316
2.8364E-06,0.43196
2.8365E-06,0.43232
2.8365E-06,0.43268
2.8365E-06,0.43304
2.8365E-06,0.43339
2.8365E-06,0.43375
2.8365E-06,0.43411
2.8366E-06,0.43447
2.8366E-06,0.43483
2.8366E-06,0.43519
2.8366E-06,0.43554
2.8366E-06,0.4359
2.8366E-06,0.43626
2.8367E-06,0.43662
2.8367E-06,0.43698
2.8367E-06,0.43734
2.8367E-06,0.43769
2.8367E-06,0.43805
2.8368E-06,0.43841
2.8368E-06,0.43877
2.8368E-06,0.43913
2.8368E-06,0.43949
2.8368E-06,0.43984
2.8368E-06,0.4402
2.8369E-06,0.44056
2.8369E-06,0.44092
2.8369E-06,0.44128
2.8369E-06,0.44164
2.8369E-06,0.442
2.8369E-06,0.44235
2.837E-06,0.44271
2.837E-06,0.44307
2.837E-06,0.44343
2.837E-06,0.44379
2.837E-06,0.44415
2.837E-06,0.4445
2.8371E-06,0.44486
2.8371E-06,0.44522
2.8371E-06,0.44558
2.8371E-06,0.44594
2.8371E-06,0.4463
2.8372E-06,0.44665
2.8372E-06,0.44701
2.8372E-06,0.44737
2.8372E-06,0.44773
2.8372E-06,0.44809
2.8372E-06,0.44845
2.8373E-06,0.44881
2.8373E-06,0.44916
2.8373E-06,0.44952
2.8373E-06,0.44988
2.8373E-06,0.45024
2.8373E-06,0.4506
2.8374E-06,0.45096
2.8374E-06,0.45131
2.8374E-06,0.45167
2.8374E-06,0.45203
2.8374E-06,0.45239
2.8374E-06,0.45275
2.8375E-06,0.45311
2.8375E-06,0.45347
2.8375E-06,0.45382
2.8375E-06,0.45418
2.8375E-06,0.45454
2.8375E-06,0.4549
2.8376E-06,0.45526
2.8376E-06,0.45562
2.8376E-06,0.45597
2.8376E-06,0.45633
2.8376E-06,0.45669
2.8377E-06,0.45705
2.8377E-06,0.45741
2.8377E-06,0.45777
2.8377E-06,0.45813
2.8377E-06,0.45848
2.8377E-06,0.45884
2.8378E-06,0.4592
2.8378E-06,0.45956
2.8378E-06,0.45992
2.8378E-06,0.46028
2.8378E-06,0.46064
2.8378E-06,0.46099
2.8379E-06,0.46135
2.8379E-06,0.46171
2.8379E-06,0.46207
2.8379E-06,0.46243
2.8379E-06,0.46279
2.8379E-06,0.46315
2.838E-06,0.4635
2.838E-06,0.46386
2.838E-06,0.46422
2.838E-06,0.46458
2.838E-06,0.46494
2.8381E-06,0.4653
2.8381E-06,0.46565
2.8381E-06,0.46601
2.8381E-06,0.46637
2.8381E-06,0.46673
2.8381E-06,0.46709
2.8382E-06,0.46745
2.8382E-06,0.46781
2.8382E-06,0.46816
2.8382E-06,0.46852
2.8382E-06,0.46888
2.8382E-06,0.46924
2.8383E-06,0.4696
2.8383E-06,0.46996
2.8383E-06,0.47032
2.8383E-06,0.47067
2.8383E-06,0.47103
2.8383E-06,0.47139
2.8384E-06,0.47175
2.8384E-06,0.47211
2.8384E-06,0.47247
2.8384E-06,0.47283
2.8384E-06,0.47319
2.8385E-06,0.47354
2.8385E-06,0.4739
2.8385E-06,0.47426
2.8385E-06,0.47462
2.8385E-06,0.47498
2.8385E-06,0.47534
2.8386E-06,0.4757
2.8386E-06,0.47605
2.8386E-06,0.47641
2.8386E-06,0.47677
2.8386E-06,0.47713
2.8386E-06,0.47749
2.8387E-06,0.47785
2.8387E-06,0.47821
2.8387E-06,0.47856
2.8387E-06,0.47892
2.8387E-06,0.47928
2.8387E-06,0.47964
2.8388E-06,0.48
2.8388E-06,0.48036
2.8388E-06,0.48072
2.8388E-06,0.48107
2.8388E-06,0.48143
2.8389E-06,0.48179
2.8389E-06,0.48215
2.8389E-06,0.48251
2.8389E-06,0.48287
2.8389E-06,0.48323
2.8389E-06,0.48359
2.839E-06,0.48394
2.839E-06,0.4843
2.839E-06,0.48466
2.839E-06,0.48502
2.839E-06,0.48538
2.839E-06,0.48574
2.8391E-06,0.4861
2.8391E-06,0.48645
2.8391E-06,0.48681
2.8391E-06,0.48717
2.8391E-06,0.48753
2.8391E-06,0.48789
2.8392E-06,0.48825
2.8392E-06,0.48861
2.8392E-06,0.48897
2.8392E-06,0.48932
2.8392E-06,0.48968
2.8393E-06,0.49004
2.8393E-06,0.4904
2.8393E-06,0.49076
2.8393E-06,0.49112
2.8393E-06,0.49148
2.8393E-06,0.49184
2.8394E-06,0.49219
2.8394E-06,0.49255
2.8394E-06,0.49291
2.8394E-06,0.49327
2.8394E-06,0.49363
2.8394E-06,0.49399
2.8395E-06,0.49435
2.8395E-06,0.49471
2.8395E-06,0.49506
2.8395E-06,0.49542
2.8395E-06,0.49578
2.8395E-06,0.49614
2.8396E-06,0.4965
2.8396E-06,0.49686
2.8396E-06,0.49722
2.8396E-06,0.49757
2.8396E-06,0.49793
2.8397E-06,0.49829
2.8397E-06,0.49865
2.8397E-06,0.49901
2.8397E-06,0.49937
2.8397E-06,0.49973
2.8397E-06,0.50009
2.8398E-06,0.50045
2.8398E-06,0.5008
2.8398E-06,0.50116
2.8398E-06,0.50152
2.8398E-06,0.50188
2.8398E-06,0.50224
2.8399E-06,0.5026
2.8399E-06,0.50296
2.8399E-06,0.50332
2.8399E-06,0.50367
2.8399E-06,0.50403
2.8399E-06,0.50439
2.84E-06,0.50475
2.84E-06,0.50511
2.84E-06,0.50547
2.84E-06,0.50583
2.84E-06,0.50619
2.8401E-06,0.50654
2.8401E-06,0.5069
2.8401E-06,0.50726
2.8401E-06,0.50762
2.8401E-06,0.50798
2.8401E-06,0.50834
2.8402E-06,0.5087
2.8402E-06,0.50906
2.8402E-06,0.50941
2.8402E-06,0.50977
2.8402E-06,0.51013
2.8402E-06,0.51049
2.8403E-06,0.51085
2.8403E-06,0.51121
2.8403E-06,0.51157
2.8403E-06,0.51193
2.8403E-06,0.51229
2.8403E-06,0.51264
2.8404E-06,0.513
2.8404E-06,0.51336
2.8404E-06,0.51372
2.8404E-06,0.51408
2.8404E-06,0.51444
2.8405E-06,0.5148
2.8405E-06,0.51516
2.8405E-06,0.51552
2.8405E-06,0.51587
2.8405E-06,0.51623
2.8405E-06,0.51659
2.8406E-06,0.51695
2.8406E-06,0.51731
2.8406E-06,0.51767
2.8406E-06,0.51803
2.8406E-06,0.51839
2.8406E-06,0.51875
2.8407E-06,0.5191
2.8407E-06,0.51946
2.8407E-06,0.51982
2.8407E-06,0.52018
2.8407E-06,0.52054
2.8407E-06,0.5209
2.8408E-06,0.52126
2.8408E-06,0.52162
2.8408E-06,0.52198
2.8408E-06,0.52233
2.8408E-06,0.52269
2.8409E-06,0.52305
2.8409E-06,0.52341
2.8409E-06,0.52377
2.8409E-06,0.52413
2.8409E-06,0.52449
2.8409E-06,0.52485
2.841E-06,0.52521
2.841E-06,0.52556
2.841E-06,0.52592
2.841E-06,0.52628
2.841E-06,0.52664
2.841E-06,0.527
2.8411E-06,0.52736
2.8411E-06,0.52772
2.8411E-06,0.52808
2.8411E-06,0.52844
2.8411E-06,0.52879
2.8411E-06,0.52915
2.8412E-06,0.52951
2.8412E-06,0.52987
2.8412E-06,0.53023
2.8412E-06,0.53059
2.8412E-06,0.53095
2.8413E-06,0.53131
2.8413E-06,0.53167
2.8413E-06,0.53203
2.8413E-06,0.53238
2.8413E-06,0.53274
2.8413E-06,0.5331
2.8414E-06,0.53346
2.8414E-06,0.53382
2.8414E-06,0.53418
2.8414E-06,0.53454
2.8414E-06,0.5349
2.8414E-06,0.53526
2.8415E-06,0.53561
2.8415E-06,0.53597
2.8415E-06,0.53633
2.8415E-06,0.53669
2.8415E-06,0.53705
2.8415E-06,0.53741
2.8416E-06,0.53777
2.8416E-06,0.53813
2.8416E-06,0.53849
2.8416E-06,0.53885
2.8416E-06,0.5392
2.8417E-06,0.53956
2.8417E-06,0.53992
2.8417E-06,0.54028
2.8417E-06,0.54064
2.8417E-06,0.541
2.8417E-06,0.54136
2.8418E-06,0.54172
2.8418E-06,0.54208
2.8418E-06,0.54244
2.8418E-06,0.54279
2.8418E-06,0.54315
2.8418E-06,0.54351
2.8419E-06,0.54387
2.8419E-06,0.54423
2.8419E-06,0.54459
2.8419E-06,0.54495
2.8419E-06,0.54531
2.8419E-06,0.54567
2.842E-06,0.54603
2.842E-06,0.54639
2.842E-06,0.54674
2.842E-06,0.5471
2.842E-06,0.54746
2.8421E-06,0.54782
2.8421E-06,0.54818
2.8421E-06,0.54854
2.8421E-06,0.5489
2.8421E-06,0.54926
2.8421E-06,0.54962
2.8422E-06,0.54998
2.8422E-06,0.55033
2.8422E-06,0.55069
2.8422E-06,0.55105
2.8422E-06,0.55141
2.8422E-06,0.55177
2.8423E-06,0.55213
2.8423E-06,0.55249
2.8423E-06,0.55285
2.8423E-06,0.55321
2.8423E-06,0.55357
2.8423E-06,0.55393
2.8424E-06,0.55428
2.8424E-06,0.55464
2.8424E-06,0.555
2.8424E-06,0.55536
2.8424E-06,0.55572
2.8425E-06,0.55608
2.8425E-06,0.55644
2.8425E-06,0.5568
2.8425E-06,0.55716
2.8425E-06,0.55752
2.8425E-06,0.55788
2.8426E-06,0.55824
2.8426E-06,0.55859
2.8426E-06,0.55895
2.8426E-06,0.55931
2.8426E-06,0.55967
2.8426E-06,0.56003
2.8427E-06,0.56039
2.8427E-06,0.56075
2.8427E-06,0.56111
2.8427E-06,0.56147
2.8427E-06,0.56183
2.8428E-06,0.56219
2.8428E-06,0.56254
2.8428E-06,0.5629
2.8428E-06,0.56326
2.8428E-06,0.56362
2.8428E-06,0.56398
2.8429E-06,0.56434
2.8429E-06,0.5647
2.8429E-06,0.56506
2.8429E-06,0.56542
2.8429E-06,0.56578
2.8429E-06,0.56614
2.843E-06,0.5665
2.843E-06,0.56685
2.843E-06,0.56721
2.843E-06,0.56757
2.843E-06,0.56793
2.843E-06,0.56829
2.8431E-06,0.56865
2.8431E-06,0.56901
2.8431E-06,0.56937
2.8431E-06,0.56973
2.8431E-06,0.57009
2.8432E-06,0.57045
2.8432E-06,0.57081
2.8432E-06,0.57116
2.8432E-06,0.57152
2.8432E-06,0.57188
2.8432E-06,0.57224
2.8433E-06,0.5726
2.8433E-06,0.57296
2.8433E-06,0.57332
2.8433E-06,0.57368
2.8433E-06,0.57404
2.8433E-06,0.5744
2.8434E-06,0.57476
2.8434E-06,0.57512
2.8434E-06,0.57548
2.8434E-06,0.57583
2.8434E-06,0.57619
2.8434E-06,0.57655
2.8435E-06,0.57691
2.8435E-06,0.57727
2.8435E-06,0.57763
2.8435E-06,0.57799
2.8435E-06,0.57835
2.8436E-06,0.57871
2.8436E-06,0.57907
2.8436E-06,0.57943
2.8436E-06,0.57979
2.8436E-06,0.58015
2.8436E-06,0.5805
2.8437E-06,0.58086
2.8437E-06,0.58122
2.8437E-06,0.58158
2.8437E-06,0.58194
2.8437E-06,0.5823
2.8437E-06,0.58266
2.8438E-06,0.58302
2.8438E-06,0.58338
2.8438E-06,0.58374
2.8438E-06,0.5841
2.8438E-06,0.58446
2.8438E-06,0.58482
2.8439E-06,0.58518
2.8439E-06,0.58553
2.8439E-06,0.58589
2.8439E-06,0.58625
2.8439E-06,0.58661
2.844E-06,0.58697
2.844E-06,0.58733
2.844E-06,0.58769
2.844E-06,0.58805
2.844E-06,0.58841
2.844E-06,0.58877
2.8441E-06,0.58913
2.8441E-06,0.58949
2.8441E-06,0.58985
2.8441E-06,0.59021
2.8441E-06,0.59056
2.8441E-06,0.59092
2.8442E-06,0.59128
2.8442E-06,0.59164
2.8442E-06,0.592
2.8442E-06,0.59236
2.8442E-06,0.59272
2.8442E-06,0.59308
2.8443E-06,0.59344
2.8443E-06,0.5938
2.8443E-06,0.59416
2.8443E-06,0.59452
2.8443E-06,0.59488
2.8444E-06,0.59524
2.8444E-06,0.5956
2.8444E-06,0.59595
2.8444E-06,0.59631
2.8444E-06,0.59667
2.8444E-06,0.59703
2.8445E-06,0.59739
2.8445E-06,0.59775
2.8445E-06,0.59811
2.8445E-06,0.59847
2.8445E-06,0.59883
2.8445E-06,0.59919
2.8446E-06,0.59955
2.8446E-06,0.59991
2.8446E-06,0.60027
2.8446E-06,0.60063
2.8446E-06,0.60099
2.8446E-06,0.60135
2.8447E-06,0.6017
2.8447E-06,0.60206
2.8447E-06,0.60242
2.8447E-06,0.60278
2.8447E-06,0.60314
2.8448E-06,0.6035
2.8448E-06,0.60386
2.8448E-06,0.60422
2.8448E-06,0.60458
2.8448E-06,0.60494
2.8448E-06,0.6053
2.8449E-06,0.60566
2.8449E-06,0.60602
2.8449E-06,0.60638
2.8449E-06,0.60674
2.8449E-06,0.6071
2.8449E-06,0.60746
2.845E-06,0.60781
2.845E-06,0.60817
2.845E-06,0.60853
2.845E-06,0.60889
2.845E-06,0.60925
2.845E-06,0.60961
2.8451E-06,0.60997
2.8451E-06,0.61033
2.8451E-06,0.61069
2.8451E-06,0.61105
2.8451E-06,0.61141
2.8452E-06,0.61177
2.8452E-06,0.61213
2.8452E-06,0.61249
2.8452E-06,0.61285
2.8452E-06,0.61321
2.8452E-06,0.61357
2.8453E-06,0.61393
2.8453E-06,0.61428
2.8453E-06,0.61464
2.8453E-06,0.615
2.8453E-06,0.61536
2.8453E-06,0.61572
2.8454E-06,0.61608
2.8454E-06,0.61644
2.8454E-06,0.6168
2.8454E-06,0.61716
2.8454E-06,0.61752
2.8454E-06,0.61788
2.8455E-06,0.61824
2.8455E-06,0.6186
2.8455E-06,0.61896
2.8455E-06,0.61932
2.8455E-06,0.61968
2.8456E-06,0.62004
2.8456E-06,0.6204
2.8456E-06,0.62076
2.8456E-06,0.62111
2.8456E-06,0.62147
2.8456E-06,0.62183
2.8457E-06,0.62219
2.8457E-06,0.62255
2.8457E-06,0.62291
2.8457E-06,0.62327
2.8457E-06,0.62363
2.8457E-06,0.62399
2.8458E-06,0.62435
2.8458E-06,0.62471
2.8458E-06,0.62507
2.8458E-06,0.62543
2.8458E-06,0.62579
2.8459E-06,0.62615
2.8459E-06,0.62651
2.8459E-06,0.62687
2.8459E-06,0.62723
2.8459E-06,0.62759
2.8459E-06,0.62795
2.846E-06,0.62831
2.846E-06,0.62867
2.846E-06,0.62902
2.846E-06,0.62938
2.846E-06,0.62974
2.846E-06,0.6301
2.8461E-06,0.63046
2.8461E-06,0.63082
2.8461E-06,0.63118
2.8461E-06,0.63154
2.8461E-06,0.6319
2.8461E-06,0.63226
2.8462E-06,0.63262
2.8462E-06,0.63298
2.8462E-06,0.63334
2.8462E-06,0.6337
2.8462E-06,0.63406
2.8463E-06,0.63442
2.8463E-06,0.63478
2.8463E-06,0.63514
2.8463E-06,0.6355
2.8463E-06,0.63586
2.8463E-06,0.63622
2.8464E-06,0.63658
2.8464E-06,0.63694
2.8464E-06,0.63729
2.8464E-06,0.63765
2.8464E-06,0.63801
2.8464E-06,0.63837
2.8465E-06,0.63873
2.8465E-06,0.63909
2.8465E-06,0.63945
2.8465E-06,0.63981
2.8465E-06,0.64017
2.8465E-06,0.64053
2.8466E-06,0.64089
2.8466E-06,0.64125
2.8466E-06,0.64161
2.8466E-06,0.64197
2.8466E-06,0.64233
2.8467E-06,0.64269
2.8467E-06,0.64305
2.8467E-06,0.64341
2.8467E-06,0.64377
2.8467E-06,0.64413
2.8467E-06,0.64449
2.8468E-06,0.64485
2.8468E-06,0.64521
2.8468E-06,0.64557
2.8468E-06,0.64593
2.8468E-06,0.64629
2.8468E-06,0.64665
2.8469E-06,0.64701
2.8469E-06,0.64736
2.8469E-06,0.64772
2.8469E-06,0.64808
2.8469E-06,0.64844
2.8469E-06,0.6488
2.847E-06,0.64916
2.847E-06,0.64952
2.847E-06,0.64988
2.847E-06,0.65024
2.847E-06,0.6506
2.8471E-06,0.65096
2.8471E-06,0.65132
2.8471E-06,0.65168
2.8471E-06,0.65204
2.8471E-06,0.6524
2.8471E-06,0.65276
2.8472E-06,0.65312
2.8472E-06,0.65348
2.8472E-06,0.65384
2.8472E-06,0.6542
2.8472E-06,0.65456
2.8472E-06,0.65492
2.8473E-06,0.65528
2.8473E-06,0.65564
2.8473E-06,0.656
2.8473E-06,0.65636
2.8473E-06,0.65672
2.8473E-06,0.65708
2.8474E-06,0.65744
2.8474E-06,0.6578
2.8474E-06,0.65816
2.8474E-06,0.65852
2.8474E-06,0.65888
2.8475E-06,0.65923
2.8475E-06,0.65959
2.8475E-06,0.65995
2.8475E-06,0.66031
2.8475E-06,0.66067
2.8475E-06,0.66103
2.8476E-06,0.66139
2.8476E-06,0.66175
2.8476E-06,0.66211
2.8476E-06,0.66247
2.8476E-06,0.66283
2.8476E-06,0.66319
2.8477E-06,0.66355
2.8477E-06,0.66391
2.8477E-06,0.66427
2.8477E-06,0.66463
2.8477E-06,0.66499
2.8478E-06,0.66535
2.8478E-06,0.66571
2.8478E-06,0.66607
2.8478E-06,0.66643
2.8478E-06,0.66679
2.8478E-06,0.66715
2.8479E-06,0.66751
2.8479E-06,0.66787
2.8479E-06,0.66823
2.8479E-06,0.66859
2.8479E-06,0.66895
2.8479E-06,0.66931
2.848E-06,0.66967
2.848E-06,0.67003
2.848E-06,0.67039
2.848E-06,0.67075
2.848E-06,0.67111
2.848E-06,0.67147
2.8481E-06,0.67183
2.8481E-06,0.67219
2.8481E-06,0.67255
2.8481E-06,0.67291
2.8481E-06,0.67327
2.8482E-06,0.67363
2.8482E-06,0.67399
2.8482E-06,0.67435
2.8482E-06,0.67471
2.8482E-06,0.67507
2.8482E-06,0.67543
2.8483E-06,0.67579
2.8483E-06,0.67615
2.8483E-06,0.6765
2.8483E-06,0.67686
2.8483E-06,0.67722
2.8483E-06,0.67758
2.8484E-06,0.67794
2.8484E-06,0.6783
2.8484E-06,0.67866
2.8484E-06,0.67902
2.8484E-06,0.67938
2.8484E-06,0.67974
2.8485E-06,0.6801
2.8485E-06,0.68046
2.8485E-06,0.68082
2.8485E-06,0.68118
2.8485E-06,0.68154
2.8486E-06,0.6819
2.8486E-06,0.68226
2.8486E-06,0.68262
2.8486E-06,0.68298
2.8486E-06,0.68334
2.8486E-06,0.6837
2.8487E-06,0.68406
2.8487E-06,0.68442
2.8487E-06,0.68478
2.8487E-06,0.68514
2.8487E-06,0.6855
2.8487E-06,0.68586
2.8488E-06,0.68622
2.8488E-06,0.68658
2.8488E-06,0.68694
2.8488E-06,0.6873
2.8488E-06,0.68766
2.8488E-06,0.68802
2.8489E-06,0.68838
2.8489E-06,0.68874
2.8489E-06,0.6891
2.8489E-06,0.68946
2.8489E-06,0.68982
2.849E-06,0.69018
2.849E-06,0.69054
2.849E-06,0.6909
2.849E-06,0.69126
2.849E-06,0.69162
2.849E-06,0.69198
2.8491E-06,0.69234
2.8491E-06,0.6927
2.8491E-06,0.69306
2.8491E-06,0.69342
2.8491E-06,0.69378
2.8491E-06,0.69414
2.8492E-06,0.6945
2.8492E-06,0.69486
2.8492E-06,0.69522
2.8492E-06,0.69558
2.8492E-06,0.69594
2.8493E-06,0.6963
2.8493E-06,0.69666
2.8493E-06,0.69702
2.8493E-06,0.69738
2.8493E-06,0.69774
2.8493E-06,0.6981
2.8494E-06,0.69846
2.8494E-06,0.69882
2.8494E-06,0.69918
2.8494E-06,0.69954
2.8494E-06,0.6999
2.8494E-06,0.70026
2.8495E-06,0.70062
2.8495E-06,0.70098
2.8495E-06,0.70134
2.8495E-06,0.7017
2.8495E-06,0.70206
2.8495E-06,0.70242
2.8496E-06,0.70278
2.8496E-06,0.70314
2.8496E-06,0.7035
2.8496E-06,0.70386
2.8496E-06,0.70422
2.8497E-06,0.70458
2.8497E-06,0.70494
2.8497E-06,0.7053
2.8497E-06,0.70566
2.8497E-06,0.70602
2.8497E-06,0.70638
2.8498E-06,0.70674
2.8498E-06,0.7071
2.8498E-06,0.70746
2.8498E-06,0.70782
2.8498E-06,0.70818
2.8498E-06,0.70854
2.8499E-06,0.7089
2.8499E-06,0.70926
2.8499E-06,0.70962
2.8499E-06,0.70998
2.8499E-06,0.71034
2.8499E-06,0.7107
2.85E-06,0.71106
2.85E-06,0.71142
2.85E-06,0.71178
2.85E-06,0.71214
2.85E-06,0.7125
2.8501E-06,0.71286
2.8501E-06,0.71322
2.8501E-06,0.71358
2.8501E-06,0.71394
2.8501E-06,0.7143
2.8501E-06,0.71466
2.8502E-06,0.71502
2.8502E-06,0.71538
2.8502E-06,0.71574
2.8502E-06,0.7161
2.8502E-06,0.71646
2.8502E-06,0.71682
2.8503E-06,0.71718
2.8503E-06,0.71754
2.8503E-06,0.7179
2.8503E-06,0.71826
2.8503E-06,0.71862
2.8503E-06,0.71898
2.8504E-06,0.71934
2.8504E-06,0.7197
2.8504E-06,0.72006
2.8504E-06,0.72042
2.8504E-06,0.72078
2.8505E-06,0.72114
2.8505E-06,0.7215
2.8505E-06,0.72186
2.8505E-06,0.72222
2.8505E-06,0.72258
2.8505E-06,0.72294
2.8506E-06,0.7233
2.8506E-06,0.72366
2.8506E-06,0.72402
2.8506E-06,0.72438
2.8506E-06,0.72474
2.8506E-06,0.7251
2.8507E-06,0.72546
2.8507E-06,0.72582
2.8507E-06,0.72618
2.8507E-06,0.72654
2.8507E-06,0.7269
2.8508E-06,0.72727
2.8508E-06,0.72763
2.8508E-06,0.72799
2.8508E-06,0.72835
2.8508E-06,0.72871
2.8508E-06,0.72907
2.8509E-06,0.72943
2.8509E-06,0.72979
2.8509E-06,0.73015
2.8509E-06,0.73051
2.8509E-06,0.73087
2.8509E-06,0.73123
2.851E-06,0.73159
2.851E-06,0.73195
2.851E-06,0.73231
2.851E-06,0.73267
2.851E-06,0.73303
2.851E-06,0.73339
2.8511E-06,0.73375
2.8511E-06,0.73411
2.8511E-06,0.73447
2.8511E-06,0.73483
2.8511E-06,0.73519
2.8512E-06,0.73555
2.8512E-06,0.73591
2.8512E-06,0.73627
2.8512E-06,0.73663
2.8512E-06,0.73699
2.8512E-06,0.73735
2.8513E-06,0.73771
2.8513E-06,0.73807
2.8513E-06,0.73843
2.8513E-06,0.73879
2.8513E-06,0.73915
2.8513E-06,0.73951
2.8514E-06,0.73987
2.8514E-06,0.74023
2.8514E-06,0.74059
2.8514E-06,0.74095
2.8514E-06,0.74131
2.8514E-06,0.74167
2.8515E-06,0.74203
2.8515E-06,0.74239
2.8515E-06,0.74275
2.8515E-06,0.74311
2.8515E-06,0.74347
2.8516E-06,0.74383
2.8516E-06,0.74419
2.8516E-06,0.74456
2.8516E-06,0.74492
2.8516E-06,0.74528
2.8516E-06,0.74564
2.8517E-06,0.746
2.8517E-06,0.74636
2.8517E-06,0.74672
2.8517E-06,0.74708
2.8517E-06,0.74744
2.8517E-06,0.7478
2.8518E-06,0.74816
2.8518E-06,0.74852
2.8518E-06,0.74888
2.8518E-06,0.74924
2.8518E-06,0.7496
2.8519E-06,0.74996
2.8519E-06,0.75032
2.8519E-06,0.75068
2.8519E-06,0.75104
2.8519E-06,0.7514
2.8519E-06,0.75176
2.852E-06,0.75212
2.852E-06,0.75248
2.852E-06,0.75284
2.852E-06,0.7532
2.852E-06,0.75356
2.852E-06,0.75392
2.8521E-06,0.75428
2.8521E-06,0.75464
2.8521E-06,0.755
2.8521E-06,0.75536
2.8521E-06,0.75572
2.8521E-06,0.75608
2.8522E-06,0.75644
2.8522E-06,0.75681
2.8522E-06,0.75717
2.8522E-06,0.75753
2.8522E-06,0.75789
2.8523E-06,0.75825
2.8523E-06,0.75861
2.8523E-06,0.75897
2.8523E-06,0.75933
2.8523E-06,0.75969
2.8523E-06,0.76005
2.8524E-06,0.76041
2.8524E-06,0.76077
2.8524E-06,0.76113
2.8524E-06,0.76149
2.8524E-06,0.76185
2.8524E-06,0.76221
2.8525E-06,0.76257
2.8525E-06,0.76293
2.8525E-06,0.76329
2.8525E-06,0.76365
2.8525E-06,0.76401
2.8525E-06,0.76437
2.8526E-06,0.76473
2.8526E-06,0.76509
2.8526E-06,0.76545
2.8526E-06,0.76581
2.8526E-06,0.76617
2.8527E-06,0.76654
2.8527E-06,0.7669
2.8527E-06,0.76726
2.8527E-06,0.76762
2.8527E-06,0.76798
2.8527E-06,0.76834
2.8528E-06,0.7687
2.8528E-06,0.76906
2.8528E-06,0.76942
2.8528E-06,0.76978
2.8528E-06,0.77014
2.8528E-06,0.7705
2.8529E-06,0.77086
2.8529E-06,0.77122
2.8529E-06,0.77158
2.8529E-06,0.77194
2.8529E-06,0.7723
2.853E-06,0.77266
2.853E-06,0.77302
2.853E-06,0.77338
2.853E-06,0.77374
2.853E-06,0.7741
2.853E-06,0.77446
2.8531E-06,0.77482
2.8531E-06,0.77519
