phi,theta
1.9607e-06,0.265
1.9606e-06,0.26499
1.9605e-06,0.26498
1.9605e-06,0.26497
1.9604e-06,0.26496
1.9603e-06,0.26495
1.9603e-06,0.26495
1.9602e-06,0.26494
1.9601e-06,0.26493
1.9601e-06,0.26492
1.96e-06,0.26491
1.9599e-06,0.2649
1.9599e-06,0.26489
1.9598e-06,0.26488
1.9597e-06,0.26487
1.9597e-06,0.26487
1.9596e-06,0.26486
1.9596e-06,0.26485
1.9595e-06,0.26484
1.9594e-06,0.26483
1.9594e-06,0.26482
1.9593e-06,0.26481
1.9592e-06,0.2648
1.9592e-06,0.2648
1.9591e-06,0.26479
1.959e-06,0.26478
1.959e-06,0.26477
1.9589e-06,0.26476
1.9588e-06,0.26475
1.9588e-06,0.26474
1.9587e-06,0.26473
1.9586e-06,0.26473
1.9586e-06,0.26472
1.9585e-06,0.26471
1.9584e-06,0.2647
1.9584e-06,0.26469
1.9583e-06,0.26468
1.9582e-06,0.26467
1.9582e-06,0.26466
1.9581e-06,0.26465
1.9581e-06,0.26465
1.958e-06,0.26464
1.9579e-06,0.26463
1.9579e-06,0.26462
1.9578e-06,0.26461
1.9577e-06,0.2646
1.9577e-06,0.26459
1.9576e-06,0.26458
1.9575e-06,0.26458
1.9575e-06,0.26457
1.9574e-06,0.26456
1.9573e-06,0.26455
1.9573e-06,0.26454
1.9572e-06,0.26453
1.9571e-06,0.26452
1.9571e-06,0.26451
1.957e-06,0.2645
1.9569e-06,0.2645
1.9569e-06,0.26449
1.9568e-06,0.26448
1.9567e-06,0.26447
1.9567e-06,0.26446
1.9566e-06,0.26445
1.9566e-06,0.26444
1.9565e-06,0.26443
1.9564e-06,0.26443
1.9564e-06,0.26442
1.9563e-06,0.26441
1.9562e-06,0.2644
1.9562e-06,0.26439
1.9561e-06,0.26438
1.956e-06,0.26437
1.956e-06,0.26436
1.9559e-06,0.26436
1.9558e-06,0.26435
1.9558e-06,0.26434
1.9557e-06,0.26433
1.9556e-06,0.26432
1.9556e-06,0.26431
1.9555e-06,0.2643
1.9554e-06,0.26429
1.9554e-06,0.26428
1.9553e-06,0.26428
1.9553e-06,0.26427
1.9552e-06,0.26426
1.9551e-06,0.26425
1.9551e-06,0.26424
1.955e-06,0.26423
1.9549e-06,0.26422
1.9549e-06,0.26421
1.9548e-06,0.26421
1.9547e-06,0.2642
1.9547e-06,0.26419
1.9546e-06,0.26418
1.9545e-06,0.26417
1.9545e-06,0.26416
1.9544e-06,0.26415
1.9543e-06,0.26414
1.9543e-06,0.26414
1.9542e-06,0.26413
1.9541e-06,0.26412
1.9541e-06,0.26411
1.954e-06,0.2641
1.9539e-06,0.26409
1.9539e-06,0.26408
1.9538e-06,0.26407
1.9538e-06,0.26406
1.9537e-06,0.26406
1.9536e-06,0.26405
1.9536e-06,0.26404
1.9535e-06,0.26403
1.9534e-06,0.26402
1.9534e-06,0.26401
1.9533e-06,0.264
1.9532e-06,0.26399
1.9532e-06,0.26399
1.9531e-06,0.26398
1.953e-06,0.26397
1.953e-06,0.26396
1.9529e-06,0.26395
1.9528e-06,0.26394
1.9528e-06,0.26393
1.9527e-06,0.26392
1.9526e-06,0.26392
1.9526e-06,0.26391
1.9525e-06,0.2639
1.9525e-06,0.26389
1.9524e-06,0.26388
1.9523e-06,0.26387
1.9523e-06,0.26386
1.9522e-06,0.26385
1.9521e-06,0.26385
1.9521e-06,0.26384
1.952e-06,0.26383
1.9519e-06,0.26382
1.9519e-06,0.26381
1.9518e-06,0.2638
1.9517e-06,0.26379
1.9517e-06,0.26378
1.9516e-06,0.26377
1.9515e-06,0.26377
1.9515e-06,0.26376
1.9514e-06,0.26375
1.9513e-06,0.26374
1.9513e-06,0.26373
1.9512e-06,0.26372
1.9512e-06,0.26371
1.9511e-06,0.2637
1.951e-06,0.2637
1.951e-06,0.26369
1.9509e-06,0.26368
1.9508e-06,0.26367
1.9508e-06,0.26366
1.9507e-06,0.26365
1.9506e-06,0.26364
1.9506e-06,0.26363
1.9505e-06,0.26363
1.9504e-06,0.26362
1.9504e-06,0.26361
1.9503e-06,0.2636
1.9502e-06,0.26359
1.9502e-06,0.26358
1.9501e-06,0.26357
1.95e-06,0.26356
1.95e-06,0.26356
1.9499e-06,0.26355
1.9499e-06,0.26354
1.9498e-06,0.26353
1.9497e-06,0.26352
1.9497e-06,0.26351
1.9496e-06,0.2635
1.9495e-06,0.26349
1.9495e-06,0.26349
1.9494e-06,0.26348
1.9493e-06,0.26347
1.9493e-06,0.26346
1.9492e-06,0.26345
1.9491e-06,0.26344
1.9491e-06,0.26343
1.949e-06,0.26342
1.9489e-06,0.26342
1.9489e-06,0.26341
1.9488e-06,0.2634
1.9488e-06,0.26339
1.9487e-06,0.26338
1.9486e-06,0.26337
1.9486e-06,0.26336
1.9485e-06,0.26335
1.9484e-06,0.26335
1.9484e-06,0.26334
1.9483e-06,0.26333
1.9482e-06,0.26332
1.9482e-06,0.26331
1.9481e-06,0.2633
1.948e-06,0.26329
1.948e-06,0.26328
1.9479e-06,0.26327
1.9478e-06,0.26327
1.9478e-06,0.26326
1.9477e-06,0.26325
1.9476e-06,0.26324
1.9476e-06,0.26323
1.9475e-06,0.26322
1.9475e-06,0.26321
1.9474e-06,0.2632
1.9473e-06,0.2632
1.9473e-06,0.26319
1.9472e-06,0.26318
1.9471e-06,0.26317
1.9471e-06,0.26316
1.947e-06,0.26315
1.9469e-06,0.26314
1.9469e-06,0.26313
1.9468e-06,0.26313
1.9467e-06,0.26312
1.9467e-06,0.26311
1.9466e-06,0.2631
1.9465e-06,0.26309
1.9465e-06,0.26308
1.9464e-06,0.26307
1.9464e-06,0.26306
1.9463e-06,0.26306
1.9462e-06,0.26305
1.9462e-06,0.26304
1.9461e-06,0.26303
1.946e-06,0.26302
1.946e-06,0.26301
1.9459e-06,0.263
1.9458e-06,0.26299
1.9458e-06,0.26299
1.9457e-06,0.26298
1.9456e-06,0.26297
1.9456e-06,0.26296
1.9455e-06,0.26295
1.9454e-06,0.26294
1.9454e-06,0.26293
1.9453e-06,0.26292
1.9453e-06,0.26292
1.9452e-06,0.26291
1.9451e-06,0.2629
1.9451e-06,0.26289
1.945e-06,0.26288
1.9449e-06,0.26287
1.9449e-06,0.26286
1.9448e-06,0.26285
1.9447e-06,0.26285
1.9447e-06,0.26284
1.9446e-06,0.26283
1.9445e-06,0.26282
1.9445e-06,0.26281
1.9444e-06,0.2628
1.9443e-06,0.26279
1.9443e-06,0.26278
1.9442e-06,0.26278
1.9442e-06,0.26277
1.9441e-06,0.26276
1.944e-06,0.26275
1.944e-06,0.26274
1.9439e-06,0.26273
1.9438e-06,0.26272
1.9438e-06,0.26271
1.9437e-06,0.26271
1.9436e-06,0.2627
1.9436e-06,0.26269
1.9435e-06,0.26268
1.9434e-06,0.26267
1.9434e-06,0.26266
1.9433e-06,0.26265
1.9432e-06,0.26264
1.9432e-06,0.26264
1.9431e-06,0.26263
1.9431e-06,0.26262
1.943e-06,0.26261
1.9429e-06,0.2626
1.9429e-06,0.26259
1.9428e-06,0.26258
1.9427e-06,0.26257
1.9427e-06,0.26257
1.9426e-06,0.26256
1.9425e-06,0.26255
1.9425e-06,0.26254
1.9424e-06,0.26253
1.9423e-06,0.26252
1.9423e-06,0.26251
1.9422e-06,0.2625
1.9421e-06,0.2625
1.9421e-06,0.26249
1.942e-06,0.26248
1.942e-06,0.26247
1.9419e-06,0.26246
1.9418e-06,0.26245
1.9418e-06,0.26244
1.9417e-06,0.26243
1.9416e-06,0.26243
1.9416e-06,0.26242
1.9415e-06,0.26241
1.9414e-06,0.2624
1.9414e-06,0.26239
1.9413e-06,0.26238
1.9412e-06,0.26237
1.9412e-06,0.26236
1.9411e-06,0.26236
1.941e-06,0.26235
1.941e-06,0.26234
1.9409e-06,0.26233
1.9409e-06,0.26232
1.9408e-06,0.26231
1.9407e-06,0.2623
1.9407e-06,0.2623
1.9406e-06,0.26229
1.9405e-06,0.26228
1.9405e-06,0.26227
1.9404e-06,0.26226
1.9403e-06,0.26225
1.9403e-06,0.26224
1.9402e-06,0.26223
1.9401e-06,0.26223
1.9401e-06,0.26222
1.94e-06,0.26221
1.9399e-06,0.2622
1.9399e-06,0.26219
1.9398e-06,0.26218
1.9398e-06,0.26217
1.9397e-06,0.26216
1.9396e-06,0.26216
1.9396e-06,0.26215
1.9395e-06,0.26214
1.9394e-06,0.26213
1.9394e-06,0.26212
1.9393e-06,0.26211
1.9392e-06,0.2621
1.9392e-06,0.26209
1.9391e-06,0.26209
1.939e-06,0.26208
1.939e-06,0.26207
1.9389e-06,0.26206
1.9389e-06,0.26205
1.9388e-06,0.26204
1.9387e-06,0.26203
1.9387e-06,0.26202
1.9386e-06,0.26202
1.9385e-06,0.26201
1.9385e-06,0.262
1.9384e-06,0.26199
1.9383e-06,0.26198
1.9383e-06,0.26197
1.9382e-06,0.26196
1.9381e-06,0.26195
1.9381e-06,0.26195
1.938e-06,0.26194
1.9379e-06,0.26193
1.9379e-06,0.26192
1.9378e-06,0.26191
1.9378e-06,0.2619
1.9377e-06,0.26189
1.9376e-06,0.26188
1.9376e-06,0.26188
1.9375e-06,0.26187
1.9374e-06,0.26186
1.9374e-06,0.26185
1.9373e-06,0.26184
1.9372e-06,0.26183
1.9372e-06,0.26182
1.9371e-06,0.26182
1.937e-06,0.26181
1.937e-06,0.2618
1.9369e-06,0.26179
1.9369e-06,0.26178
1.9368e-06,0.26177
1.9367e-06,0.26176
1.9367e-06,0.26175
1.9366e-06,0.26175
1.9365e-06,0.26174
1.9365e-06,0.26173
1.9364e-06,0.26172
1.9363e-06,0.26171
1.9363e-06,0.2617
1.9362e-06,0.26169
1.9361e-06,0.26168
1.9361e-06,0.26168
1.936e-06,0.26167
1.9359e-06,0.26166
1.9359e-06,0.26165
1.9358e-06,0.26164
1.9358e-06,0.26163
1.9357e-06,0.26162
1.9356e-06,0.26161
1.9356e-06,0.26161
1.9355e-06,0.2616
1.9354e-06,0.26159
1.9354e-06,0.26158
1.9353e-06,0.26157
1.9352e-06,0.26156
1.9352e-06,0.26155
1.9351e-06,0.26155
1.935e-06,0.26154
1.935e-06,0.26153
1.9349e-06,0.26152
1.9349e-06,0.26151
1.9348e-06,0.2615
1.9347e-06,0.26149
1.9347e-06,0.26148
1.9346e-06,0.26148
1.9345e-06,0.26147
1.9345e-06,0.26146
1.9344e-06,0.26145
1.9343e-06,0.26144
1.9343e-06,0.26143
1.9342e-06,0.26142
1.9341e-06,0.26141
1.9341e-06,0.26141
1.934e-06,0.2614
1.934e-06,0.26139
1.9339e-06,0.26138
1.9338e-06,0.26137
1.9338e-06,0.26136
1.9337e-06,0.26135
1.9336e-06,0.26134
1.9336e-06,0.26134
1.9335e-06,0.26133
1.9334e-06,0.26132
1.9334e-06,0.26131
1.9333e-06,0.2613
1.9332e-06,0.26129
1.9332e-06,0.26128
1.9331e-06,0.26128
1.933e-06,0.26127
1.933e-06,0.26126
1.9329e-06,0.26125
1.9329e-06,0.26124
1.9328e-06,0.26123
1.9327e-06,0.26122
1.9327e-06,0.26121
1.9326e-06,0.26121
1.9325e-06,0.2612
1.9325e-06,0.26119
1.9324e-06,0.26118
1.9323e-06,0.26117
1.9323e-06,0.26116
1.9322e-06,0.26115
1.9321e-06,0.26114
1.9321e-06,0.26114
1.932e-06,0.26113
1.932e-06,0.26112
1.9319e-06,0.26111
1.9318e-06,0.2611
1.9318e-06,0.26109
1.9317e-06,0.26108
1.9316e-06,0.26108
1.9316e-06,0.26107
1.9315e-06,0.26106
1.9314e-06,0.26105
1.9314e-06,0.26104
1.9313e-06,0.26103
1.9312e-06,0.26102
1.9312e-06,0.26101
1.9311e-06,0.26101
1.9311e-06,0.261
1.931e-06,0.26099
1.9309e-06,0.26098
1.9309e-06,0.26097
1.9308e-06,0.26096
1.9307e-06,0.26095
1.9307e-06,0.26095
1.9306e-06,0.26094
1.9305e-06,0.26093
1.9305e-06,0.26092
1.9304e-06,0.26091
1.9303e-06,0.2609
1.9303e-06,0.26089
1.9302e-06,0.26088
1.9302e-06,0.26088
1.9301e-06,0.26087
1.93e-06,0.26086
1.93e-06,0.26085
1.9299e-06,0.26084
1.9298e-06,0.26083
1.9298e-06,0.26082
1.9297e-06,0.26081
1.9296e-06,0.26081
1.9296e-06,0.2608
1.9295e-06,0.26079
1.9294e-06,0.26078
1.9294e-06,0.26077
1.9293e-06,0.26076
1.9293e-06,0.26075
1.9292e-06,0.26075
1.9291e-06,0.26074
1.9291e-06,0.26073
1.929e-06,0.26072
1.9289e-06,0.26071
1.9289e-06,0.2607
1.9288e-06,0.26069
1.9287e-06,0.26068
1.9287e-06,0.26068
1.9286e-06,0.26067
1.9286e-06,0.26066
1.9285e-06,0.26065
1.9284e-06,0.26064
1.9284e-06,0.26063
1.9283e-06,0.26062
1.9282e-06,0.26062
1.9282e-06,0.26061
1.9281e-06,0.2606
1.928e-06,0.26059
1.928e-06,0.26058
1.9279e-06,0.26057
1.9278e-06,0.26056
1.9278e-06,0.26055
1.9277e-06,0.26055
1.9277e-06,0.26054
1.9276e-06,0.26053
1.9275e-06,0.26052
1.9275e-06,0.26051
1.9274e-06,0.2605
1.9273e-06,0.26049
1.9273e-06,0.26048
1.9272e-06,0.26048
1.9271e-06,0.26047
1.9271e-06,0.26046
1.927e-06,0.26045
1.9269e-06,0.26044
1.9269e-06,0.26043
1.9268e-06,0.26042
1.9268e-06,0.26042
1.9267e-06,0.26041
1.9266e-06,0.2604
1.9266e-06,0.26039
1.9265e-06,0.26038
1.9264e-06,0.26037
1.9264e-06,0.26036
1.9263e-06,0.26035
1.9262e-06,0.26035
1.9262e-06,0.26034
1.9261e-06,0.26033
1.926e-06,0.26032
1.926e-06,0.26031
1.9259e-06,0.2603
1.9259e-06,0.26029
1.9258e-06,0.26029
1.9257e-06,0.26028
1.9257e-06,0.26027
1.9256e-06,0.26026
1.9255e-06,0.26025
1.9255e-06,0.26024
1.9254e-06,0.26023
1.9253e-06,0.26022
1.9253e-06,0.26022
1.9252e-06,0.26021
1.9252e-06,0.2602
1.9251e-06,0.26019
1.925e-06,0.26018
1.925e-06,0.26017
1.9249e-06,0.26016
1.9248e-06,0.26016
1.9248e-06,0.26015
1.9247e-06,0.26014
1.9246e-06,0.26013
1.9246e-06,0.26012
1.9245e-06,0.26011
1.9244e-06,0.2601
1.9244e-06,0.2601
1.9243e-06,0.26009
1.9243e-06,0.26008
1.9242e-06,0.26007
1.9241e-06,0.26006
1.9241e-06,0.26005
1.924e-06,0.26004
1.9239e-06,0.26003
1.9239e-06,0.26003
1.9238e-06,0.26002
1.9237e-06,0.26001
1.9237e-06,0.26
1.9236e-06,0.25999
1.9235e-06,0.25998
1.9235e-06,0.25997
1.9234e-06,0.25997
1.9234e-06,0.25996
1.9233e-06,0.25995
1.9232e-06,0.25994
1.9232e-06,0.25993
1.9231e-06,0.25992
1.923e-06,0.25991
1.923e-06,0.2599
1.9229e-06,0.2599
1.9228e-06,0.25989
1.9228e-06,0.25988
1.9227e-06,0.25987
1.9227e-06,0.25986
1.9226e-06,0.25985
1.9225e-06,0.25984
1.9225e-06,0.25984
1.9224e-06,0.25983
1.9223e-06,0.25982
1.9223e-06,0.25981
1.9222e-06,0.2598
1.9221e-06,0.25979
1.9221e-06,0.25978
1.922e-06,0.25977
1.9219e-06,0.25977
1.9219e-06,0.25976
1.9218e-06,0.25975
1.9218e-06,0.25974
1.9217e-06,0.25973
1.9216e-06,0.25972
1.9216e-06,0.25971
1.9215e-06,0.25971
1.9214e-06,0.2597
1.9214e-06,0.25969
1.9213e-06,0.25968
1.9212e-06,0.25967
1.9212e-06,0.25966
1.9211e-06,0.25965
1.9211e-06,0.25965
1.921e-06,0.25964
1.9209e-06,0.25963
1.9209e-06,0.25962
1.9208e-06,0.25961
1.9207e-06,0.2596
1.9207e-06,0.25959
1.9206e-06,0.25958
1.9205e-06,0.25958
1.9205e-06,0.25957
1.9204e-06,0.25956
1.9203e-06,0.25955
1.9203e-06,0.25954
1.9202e-06,0.25953
1.9202e-06,0.25952
1.9201e-06,0.25952
1.92e-06,0.25951
1.92e-06,0.2595
1.9199e-06,0.25949
1.9198e-06,0.25948
1.9198e-06,0.25947
1.9197e-06,0.25946
1.9196e-06,0.25946
1.9196e-06,0.25945
1.9195e-06,0.25944
1.9195e-06,0.25943
1.9194e-06,0.25942
1.9193e-06,0.25941
1.9193e-06,0.2594
1.9192e-06,0.25939
1.9191e-06,0.25939
1.9191e-06,0.25938
1.919e-06,0.25937
1.9189e-06,0.25936
1.9189e-06,0.25935
1.9188e-06,0.25934
1.9188e-06,0.25933
1.9187e-06,0.25933
1.9186e-06,0.25932
1.9186e-06,0.25931
1.9185e-06,0.2593
1.9184e-06,0.25929
1.9184e-06,0.25928
1.9183e-06,0.25927
1.9182e-06,0.25927
1.9182e-06,0.25926
1.9181e-06,0.25925
1.918e-06,0.25924
1.918e-06,0.25923
1.9179e-06,0.25922
1.9179e-06,0.25921
1.9178e-06,0.2592
1.9177e-06,0.2592
1.9177e-06,0.25919
1.9176e-06,0.25918
1.9175e-06,0.25917
1.9175e-06,0.25916
1.9174e-06,0.25915
1.9173e-06,0.25914
1.9173e-06,0.25914
1.9172e-06,0.25913
1.9172e-06,0.25912
1.9171e-06,0.25911
1.917e-06,0.2591
1.917e-06,0.25909
1.9169e-06,0.25908
1.9168e-06,0.25908
1.9168e-06,0.25907
1.9167e-06,0.25906
1.9166e-06,0.25905
1.9166e-06,0.25904
1.9165e-06,0.25903
1.9165e-06,0.25902
1.9164e-06,0.25901
1.9163e-06,0.25901
1.9163e-06,0.259
1.9162e-06,0.25899
1.9161e-06,0.25898
1.9161e-06,0.25897
1.916e-06,0.25896
1.9159e-06,0.25895
1.9159e-06,0.25895
1.9158e-06,0.25894
1.9158e-06,0.25893
1.9157e-06,0.25892
1.9156e-06,0.25891
1.9156e-06,0.2589
1.9155e-06,0.25889
1.9154e-06,0.25889
1.9154e-06,0.25888
1.9153e-06,0.25887
1.9152e-06,0.25886
1.9152e-06,0.25885
1.9151e-06,0.25884
1.9151e-06,0.25883
1.915e-06,0.25883
1.9149e-06,0.25882
1.9149e-06,0.25881
1.9148e-06,0.2588
1.9147e-06,0.25879
1.9147e-06,0.25878
1.9146e-06,0.25877
1.9145e-06,0.25876
1.9145e-06,0.25876
1.9144e-06,0.25875
1.9143e-06,0.25874
1.9143e-06,0.25873
1.9142e-06,0.25872
1.9142e-06,0.25871
1.9141e-06,0.2587
1.914e-06,0.2587
1.914e-06,0.25869
1.9139e-06,0.25868
1.9138e-06,0.25867
1.9138e-06,0.25866
1.9137e-06,0.25865
1.9136e-06,0.25864
1.9136e-06,0.25864
1.9135e-06,0.25863
1.9135e-06,0.25862
1.9134e-06,0.25861
1.9133e-06,0.2586
1.9133e-06,0.25859
1.9132e-06,0.25858
1.9131e-06,0.25858
1.9131e-06,0.25857
1.913e-06,0.25856
1.9129e-06,0.25855
1.9129e-06,0.25854
1.9128e-06,0.25853
1.9128e-06,0.25852
1.9127e-06,0.25852
1.9126e-06,0.25851
1.9126e-06,0.2585
1.9125e-06,0.25849
1.9124e-06,0.25848
1.9124e-06,0.25847
1.9123e-06,0.25846
1.9122e-06,0.25845
1.9122e-06,0.25845
1.9121e-06,0.25844
1.9121e-06,0.25843
1.912e-06,0.25842
1.9119e-06,0.25841
1.9119e-06,0.2584
1.9118e-06,0.25839
1.9117e-06,0.25839
1.9117e-06,0.25838
1.9116e-06,0.25837
1.9115e-06,0.25836
1.9115e-06,0.25835
1.9114e-06,0.25834
1.9114e-06,0.25833
1.9113e-06,0.25833
1.9112e-06,0.25832
1.9112e-06,0.25831
1.9111e-06,0.2583
1.911e-06,0.25829
1.911e-06,0.25828
1.9109e-06,0.25827
1.9108e-06,0.25827
1.9108e-06,0.25826
1.9107e-06,0.25825
1.9107e-06,0.25824
1.9106e-06,0.25823
1.9105e-06,0.25822
1.9105e-06,0.25821
1.9104e-06,0.25821
1.9103e-06,0.2582
1.9103e-06,0.25819
1.9102e-06,0.25818
1.9101e-06,0.25817
1.9101e-06,0.25816
1.91e-06,0.25815
1.91e-06,0.25815
1.9099e-06,0.25814
1.9098e-06,0.25813
1.9098e-06,0.25812
1.9097e-06,0.25811
1.9096e-06,0.2581
1.9096e-06,0.25809
1.9095e-06,0.25809
1.9094e-06,0.25808
1.9094e-06,0.25807
1.9093e-06,0.25806
1.9093e-06,0.25805
1.9092e-06,0.25804
1.9091e-06,0.25803
1.9091e-06,0.25803
1.909e-06,0.25802
1.9089e-06,0.25801
1.9089e-06,0.258
1.9088e-06,0.25799
1.9087e-06,0.25798
1.9087e-06,0.25797
1.9086e-06,0.25797
1.9086e-06,0.25796
1.9085e-06,0.25795
1.9084e-06,0.25794
1.9084e-06,0.25793
1.9083e-06,0.25792
1.9082e-06,0.25791
1.9082e-06,0.2579
1.9081e-06,0.2579
1.9081e-06,0.25789
1.908e-06,0.25788
1.9079e-06,0.25787
1.9079e-06,0.25786
1.9078e-06,0.25785
1.9077e-06,0.25784
1.9077e-06,0.25784
1.9076e-06,0.25783
1.9075e-06,0.25782
1.9075e-06,0.25781
1.9074e-06,0.2578
1.9074e-06,0.25779
1.9073e-06,0.25778
1.9072e-06,0.25778
1.9072e-06,0.25777
1.9071e-06,0.25776
1.907e-06,0.25775
1.907e-06,0.25774
1.9069e-06,0.25773
1.9068e-06,0.25772
1.9068e-06,0.25772
1.9067e-06,0.25771
1.9067e-06,0.2577
1.9066e-06,0.25769
1.9065e-06,0.25768
1.9065e-06,0.25767
1.9064e-06,0.25766
1.9063e-06,0.25766
1.9063e-06,0.25765
1.9062e-06,0.25764
1.9061e-06,0.25763
1.9061e-06,0.25762
1.906e-06,0.25761
1.906e-06,0.2576
1.9059e-06,0.2576
1.9058e-06,0.25759
1.9058e-06,0.25758
1.9057e-06,0.25757
1.9056e-06,0.25756
1.9056e-06,0.25755
1.9055e-06,0.25754
1.9054e-06,0.25754
1.9054e-06,0.25753
1.9053e-06,0.25752
1.9053e-06,0.25751
1.9052e-06,0.2575
1.9051e-06,0.25749
1.9051e-06,0.25748
1.905e-06,0.25748
1.9049e-06,0.25747
1.9049e-06,0.25746
1.9048e-06,0.25745
1.9047e-06,0.25744
1.9047e-06,0.25743
1.9046e-06,0.25742
1.9046e-06,0.25742
1.9045e-06,0.25741
1.9044e-06,0.2574
1.9044e-06,0.25739
1.9043e-06,0.25738
1.9042e-06,0.25737
1.9042e-06,0.25736
1.9041e-06,0.25736
1.9041e-06,0.25735
1.904e-06,0.25734
1.9039e-06,0.25733
1.9039e-06,0.25732
1.9038e-06,0.25731
1.9037e-06,0.2573
1.9037e-06,0.2573
1.9036e-06,0.25729
1.9035e-06,0.25728
1.9035e-06,0.25727
1.9034e-06,0.25726
1.9034e-06,0.25725
1.9033e-06,0.25724
1.9032e-06,0.25724
1.9032e-06,0.25723
1.9031e-06,0.25722
1.903e-06,0.25721
1.903e-06,0.2572
1.9029e-06,0.25719
1.9028e-06,0.25718
1.9028e-06,0.25718
1.9027e-06,0.25717
1.9027e-06,0.25716
1.9026e-06,0.25715
1.9025e-06,0.25714
1.9025e-06,0.25713
1.9024e-06,0.25712
1.9023e-06,0.25712
1.9023e-06,0.25711
1.9022e-06,0.2571
1.9022e-06,0.25709
1.9021e-06,0.25708
1.902e-06,0.25707
1.902e-06,0.25706
1.9019e-06,0.25706
1.9018e-06,0.25705
1.9018e-06,0.25704
1.9017e-06,0.25703
1.9016e-06,0.25702
1.9016e-06,0.25701
1.9015e-06,0.257
1.9015e-06,0.257
1.9014e-06,0.25699
1.9013e-06,0.25698
1.9013e-06,0.25697
1.9012e-06,0.25696
1.9011e-06,0.25695
1.9011e-06,0.25695
1.901e-06,0.25694
1.9009e-06,0.25693
1.9009e-06,0.25692
1.9008e-06,0.25691
1.9008e-06,0.2569
1.9007e-06,0.25689
1.9006e-06,0.25689
1.9006e-06,0.25688
1.9005e-06,0.25687
1.9004e-06,0.25686
1.9004e-06,0.25685
1.9003e-06,0.25684
1.9003e-06,0.25683
1.9002e-06,0.25683
1.9001e-06,0.25682
1.9001e-06,0.25681
1.9e-06,0.2568
1.8999e-06,0.25679
1.8999e-06,0.25678
1.8998e-06,0.25677
1.8997e-06,0.25677
1.8997e-06,0.25676
1.8996e-06,0.25675
1.8996e-06,0.25674
1.8995e-06,0.25673
1.8994e-06,0.25672
1.8994e-06,0.25671
1.8993e-06,0.25671
1.8992e-06,0.2567
1.8992e-06,0.25669
1.8991e-06,0.25668
1.8991e-06,0.25667
1.899e-06,0.25666
1.8989e-06,0.25665
1.8989e-06,0.25665
1.8988e-06,0.25664
1.8987e-06,0.25663
1.8987e-06,0.25662
1.8986e-06,0.25661
1.8985e-06,0.2566
1.8985e-06,0.25659
1.8984e-06,0.25659
1.8984e-06,0.25658
1.8983e-06,0.25657
1.8982e-06,0.25656
1.8982e-06,0.25655
1.8981e-06,0.25654
1.898e-06,0.25653
1.898e-06,0.25653
1.8979e-06,0.25652
1.8979e-06,0.25651
1.8978e-06,0.2565
1.8977e-06,0.25649
1.8977e-06,0.25648
1.8976e-06,0.25647
1.8975e-06,0.25647
1.8975e-06,0.25646
1.8974e-06,0.25645
1.8973e-06,0.25644
1.8973e-06,0.25643
1.8972e-06,0.25642
1.8972e-06,0.25642
1.8971e-06,0.25641
1.897e-06,0.2564
1.897e-06,0.25639
1.8969e-06,0.25638
1.8968e-06,0.25637
1.8968e-06,0.25636
1.8967e-06,0.25636
1.8967e-06,0.25635
1.8966e-06,0.25634
1.8965e-06,0.25633
1.8965e-06,0.25632
1.8964e-06,0.25631
1.8963e-06,0.2563
1.8963e-06,0.2563
1.8962e-06,0.25629
1.8961e-06,0.25628
1.8961e-06,0.25627
1.896e-06,0.25626
1.896e-06,0.25625
1.8959e-06,0.25624
1.8958e-06,0.25624
1.8958e-06,0.25623
1.8957e-06,0.25622
1.8956e-06,0.25621
1.8956e-06,0.2562
1.8955e-06,0.25619
1.8955e-06,0.25618
1.8954e-06,0.25618
1.8953e-06,0.25617
1.8953e-06,0.25616
1.8952e-06,0.25615
1.8951e-06,0.25614
1.8951e-06,0.25613
1.895e-06,0.25613
1.8949e-06,0.25612
1.8949e-06,0.25611
1.8948e-06,0.2561
1.8948e-06,0.25609
1.8947e-06,0.25608
1.8946e-06,0.25607
1.8946e-06,0.25607
1.8945e-06,0.25606
1.8944e-06,0.25605
1.8944e-06,0.25604
1.8943e-06,0.25603
1.8943e-06,0.25602
1.8942e-06,0.25601
1.8941e-06,0.25601
1.8941e-06,0.256
1.894e-06,0.25599
1.8939e-06,0.25598
1.8939e-06,0.25597
1.8938e-06,0.25596
1.8937e-06,0.25595
1.8937e-06,0.25595
1.8936e-06,0.25594
1.8936e-06,0.25593
1.8935e-06,0.25592
1.8934e-06,0.25591
1.8934e-06,0.2559
1.8933e-06,0.2559
1.8932e-06,0.25589
1.8932e-06,0.25588
1.8931e-06,0.25587
1.8931e-06,0.25586
1.893e-06,0.25585
1.8929e-06,0.25584
1.8929e-06,0.25584
1.8928e-06,0.25583
1.8927e-06,0.25582
1.8927e-06,0.25581
1.8926e-06,0.2558
1.8926e-06,0.25579
1.8925e-06,0.25578
1.8924e-06,0.25578
1.8924e-06,0.25577
1.8923e-06,0.25576
1.8922e-06,0.25575
1.8922e-06,0.25574
1.8921e-06,0.25573
1.892e-06,0.25572
1.892e-06,0.25572
1.8919e-06,0.25571
1.8919e-06,0.2557
1.8918e-06,0.25569
1.8917e-06,0.25568
1.8917e-06,0.25567
1.8916e-06,0.25567
1.8915e-06,0.25566
1.8915e-06,0.25565
1.8914e-06,0.25564
1.8914e-06,0.25563
1.8913e-06,0.25562
1.8912e-06,0.25561
1.8912e-06,0.25561
